8992902152005;;PARFUM NAPOLEONMERAH 200ML;PARFUM;NAPOLEON;5;BOTOL;48.000;54.000;0;;;
8992902152012;;NAPOLEON DEODORAN SPRAY 200ML;PARFUM;NAPOLEON;10;PCS;47.500;54.000;0;;;
8992902156508;;DEODORANT SPRAY MARLBORO MERAH 65ML;DEODORAN;NAPOLEON;3;BOTOL;24.300;28.000;0;;;
8992928060186;;NATUR SHAMPO ALOE VERA EXTRACT 140ML;SAMPO;NATUR;17;PCS;26.300;32.000;0;;;
8992928061008;;NATUR HAIR TONIC ALOE VERA EXTRACT 90ML;HAIR TONIC;NATUR;0;PCS;29.000;35.000;0;;;
8992928121405;;NATUR SHAMPO GINSENG EXTRACT 140ML;SAMPO;NATUR;9;PCS;26.300;32.000;0;;;
8992928810804;;SAMPO NATUR GINSENG 80 ML;SAMPO;NATUR;1;BOTOL;14.200;18.000;0;;;
8992928811252;;NATUR HAIR TONIC GINSENG EXTRACT 90ML;HAIR TONIC;NATUR;1;PCS;31.700;37.000;0;;;
8992931005112;;TISSU TESSA;TISSU;TESSA;17;PCS;1.900;4.000;0;;;
8992944110018;;PIL BINARI;JAMU;PT BINARI;10;PCS;3.000;5.000;0;;;
8992946511790;;SABUN SHINZUI MATSU 85G;SABUN BATANG;SHINZUI;-38;PCS;4.500;6.500;0;;;
8992946512223;;SHINZUI SABUN BATANG HANNA;SABUN BATANG;SHINZUI;4;PCS;4.500;6.500;0;;;
8992946512285;;SHINZUI SABUN BATANG KIREI;SABUN BATANG;SHINZUI;51;PCS;4.500;7.000;0;;;
8992946513299;;HAND N BODY SHINZUI KIREI 100ML;HAND&BODY LOTION;SHINZUI;0;BOTOL;12.000;16.000;0;;;
8992946513398;;SHINZUI BODY SCRUB KENSHO 200g;LULUR;SHINZUI;0;PCS;13.500;18.000;0;;;
8992946514296;;SHINZUI FACIAL WASH HERBA MATSU OIL 80ML;FACIAL WASH;SHINZUI;-5;PCS;20.700;27.000;0;;;
8992946518805;;HAND BODY SHINZUI MATSU 210ml;HAND&BODY LOTION;SHINZUI;0;BOTOL;21.000;25.000;0;;;
8992946518812;;HAND BODY SINZUI HANA 210ML;HAND&BODY LOTION;SHINZUI;0;BOTOL;20.500;24.000;0;;;
8992946518829;;HAND AND BODY SHINZUI KIREI 210 ML;HAND&BODY LOTION;SHINZUI;1;BOTOL;21.000;25.000;0;;;
8992946519338;;SHINZUI BODY SCRUB MATSU 200g;LULUR;SHINZUI;-3;PCS;14.500;19.000;0;;;
8992946519345;;LULUR SINZUI HANA 200GR;LULUR;SHINZUI;0;PCS;13.400;18.000;0;;;
8992946519352;;SHINZUI BODY SCRUB KIREI 200g;LULUR;SHINZUI;3;PCS;13.400;19.000;0;;;
8992946521409;;SHINZUI SABUN BATANG SAKURA;SABUN BATANG;SHINZUI;36;PCS;4.600;7.000;0;;;
8992946521416;;SHINZUI SABUN BATANG MYORI;SABUN BATANG;SHINZUI;-18;PCS;4.600;7.000;0;;;
8992946521812;;SHINZUI BODY SCRUB MYORI 200g;LULUR;SHINZUI;2;PCS;13.400;19.000;0;;;
8992946521829;;SHINZUI BODY SCRUB SAKURA 200g;LULUR;SHINZUI;8;PCS;14.500;19.000;0;;;
8992946521836;;SABUN SINZUI KENSHO;SABUN BATANG;SHINZUI;-7;PCS;4.500;7.000;0;;;
8992946522291;;SHINZUI SAKURA BODY LOTION 100g;BODY LOTION;SHINZUI;-3;PCS;11.700;16.000;0;;;
8992946522307;;HAND BODY SHINZUI KENSHO 100ML;HAND&BODY LOTION;SHINZUI;0;BOTOL;11.500;15.000;0;;;
8992946522321;;HAND AND BODY SHINZUI SAKURA 210;HAND&BODY LOTION;SHINZUI;0;BOTOL;21.000;25.000;0;;;
8992946523519;;REFILL SABUN CAIR SHINZUI MATSU 400ML;SABUN CAIR;SHINZUI;-3;PCS;22.500;26.000;0;;;
8992946523526;;REFIL SHINZUI HANA;SABUN CAIR;SHINZUI;1;PCS;21.000;25.000;0;;;
8992946523533;;REFIL SABUN SHINZUI KIREI 400ML;SABUN CAIR;SHINZUI;22;PCS;18.500;24.000;0;;;
8992946523557;8992946523557;REFIL SHINZUI SAKURA 400ML;SABUN CAIR;SHINZUI;-18;PCS;18.800;23.000;0;;;
8992946525568;;SABUN ZINSUI PENCET HANA480 ML;SABUN CAIR;SHINZUI;-2;BOTOL;29.000;35.000;0;;;
8992946525575;;SABUN SINZUI KIREI PENCET 480 ML;SABUN CAIR;SHINZUI;0;BOTOL;30.000;35.000;0;;;
8992946525599;;SABUN SHINZUI PENCET SAKURA 480 ML;SABUN CAIR;SHINZUI;0;BOTOL;31.000;36.000;0;;;
8992946525605;;SABUN SINZUI KENSHO CAIR PENCET 480 ML;SABUN CAIR;SHINZUI;4;BOTOL;30.000;35.000;0;;;
8992946526206;;FACIAL FOAM SHINZUI ACNE 80ML;FACIAL FOAM;SHINZUI;1;BOTOL;20.500;27.000;0;;;
8992946531361;;REFILL SABUN CAIR ZEN 380 ML;SABUN CAIR;PT BINARI;3;PCS;18.000;22.000;0;;;
8992946531675;;REFIL SHINZUI KIREI 800ML;SABUN CAIR;SHINZUI;6;PCS;30.000;37.000;0;;;
8992946531866;;SABUN BATANG ZEIN PINK;SABUN BATANG;NO MEREK;0;PCS;3.500;5.500;0;;;
8992946532832;;SABUN BATANG ZEIN BIRU;SABUN BATANG;NO MEREK;0;PCS;3.500;5.500;0;;;
8992946534461;;REFILL SABUN CAIR ZEN UNGU 380 ML;SABUN CAIR;PT BINARI;2;PCS;18.000;22.000;0;;;
8992947419019;;GOOD EXTRA STRONG HAIR SPRAY 90ML;HAIR SPRAY;PT KOSMINDAH WANGI;-2;BOTOL;25.000;30.000;0;;;
8992959080207;;SOFTEX DAUN SIRIH PANTY LINERS;SOFTEX;SOFTEX;-38;PCS;6.100;10.000;0;;;
8992959117569;;SOFTEX DAUN SIRIH NON WING 8 PADS;SOFTEX;SOFTEX;-105;PCS;4.500;6.500;0;;;
8992959117583;;SOFTEX DAUN SIRIH SLIM WING ISI 10;SOFTEX;SOFTEX;-6;PCS;7.000;11.000;0;;;
8992959117606;;SOFTEX DAUN SIRIH NON WING PAD 23cm;PEMBALUT;SOFTEX;-495;BIJIAN;400;1.000;0;;;
8992959506028;;SOFTEX MATERNITY;SOFTEX;SOFTEX;4;PCS;20.000;28.000;0;;;
8992959974506;;SOFTEX DAUN SIRIH WING ISI 2 29 CM;PEMBALUT;SOFTEX;-49;PCS;2.100;4.000;0;;;
8992959974513;;SOFTEX DAUN SIRIH 36 CM MALAM;SOFTEX;SOFTEX;3;PCS;4.200;8.000;0;;;
8992959974544;;SOFTEX DAUN SIRIH WING 8 PADS;SOFTEX;SOFTEX;-85;PCS;4.300;8.000;0;;;
8992959974582;;SOFTEX DAUN SIRIH WING 23CM ISI 2;SOFTEX;SOFTEX;53;PCS;1.200;2.000;0;;;
8992959977071;;SOFTX NATURAL COOL NIGHT 10 PADS;SOFTEX;SOFTEX;-1;PCS;12.000;16.000;0;;;
8992982400010;;SMOTING MAKARIZO KOTAK BIRU;MASKER;MAKARIZO;-1;PCS;30.500;37.000;0;;;
8992982400027;;SMOTING MAKARIZO KOTAK OREN;MASKER;MAKARIZO;1;PCS;30.500;37.000;0;;;
8992982400034;;SMOTING MAKARIZO KOTAK PINK;MASKER;MAKARIZO;1;PCS;30.500;36.000;0;;;
8992982400041;;REBONDING MAKAREZO SASET BIRU;REBONDING ;MAKARIZO;5;PCS;22.000;27.000;0;;;
8992982400058;;REBONDING MAKAREZO SASET ORANGE;REBONDING ;MAKARIZO;9;PCS;20.000;27.000;0;;;
8992982400065;;REBONDING MAKAREZO SASET PINK;REBONDING ;MAKARIZO;3;PCS;20.000;27.000;0;;;
8992982400171;;MAKARIZO HAIR ENERGY VITAGLITZ MELON ISI 6;VITAMIN;MAKARIZO;0;PCS;10.400;15.000;0;;;
8992982400188;;VITAGLITZ MAKAREZO KIWI ISI 6;VITAMIN RAMBUT;MAKARIZO;5;PCS;10.400;15.000;0;;;
8992982400195;;MAKARIZO HAIR ENERGY VITAGLITZ ISI 6;VITAMIN RAMBUT;MAKARIZO;2;PCS;10.400;15.000;0;;;
8992982400478;;MAKARIZO ADVISOR VITAMAX 50 ML;SERUM RAMBUT;MAKARIZO;1;BOTOL;41.500;48.000;0;;;
8992982401222;;CREAMBATH MAKAREZO GINSENG EXTRACT KECIL;CREAMBATH;MAKARIZO;1;PCS;6.300;10.000;0;;;
8992982401703;;MAKARIZO HAIR ENERGY SCENTSATIONS 100ML;PARFUM;MAKARIZO;1;BOTOL;22.200;26.000;0;;;
8992982401819;;MAKARIZO HAIR ENERGY FIBERTHERAPY SHAMPO SACET 9ML;SAMPO;MAKARIZO;-25;PCS;1.000;2.500;0;;;
8992982403110;;MAKARIZO ADVISOR HAIR MASK;HAIR MASK;MAKARIZO;-52;PCS;6.900;12.000;0;;;
8992982403158;;MAKARIZOVITAMIN TUBE 8ML;SERUM RAMBUT;MAKARIZO;391;PCS;7.500;11.000;0;;;
8992982403172;;MAKARIZO HAIR REPAIR MASK 100ML;HAIR MASK;MAKARIZO;-17;BOTOL;26.500;32.000;0;;;
8992982501847;;REBONDING MAKARIZO STEP 2;REBONDING ;MAKARIZO;2;BOTOL;66.000;73.000;0;;;
8992989010069;;CENDO FLOXA;TETES MATA;CENDO;12;PCS;5.500;8.000;0;;;
8992989010199;;LFX CENDO MINIDOSE;TETES MATA;CENDO;-3;PCS;15.000;20.000;0;;;
8992989010564;;CENFRESH CENO MINIDOSSE;TETES MATA;CENDO;120;PCS;4.800;8.000;0;;;
8992989010571;;CENDO XITROL MINIDOSE;TETES MATA;CENDO;-74;PCS;5.400;10.000;0;;;
8992989010908;;CENDO MINIDOSE P-PRED;TETES MATA;CENDO;-3;PCS;11.000;14.000;0;;;
8993002010202;;SCARLETT COFFE BRIGHTENING SHOWER SCRUB;SABUN CAIR;SCARLET;1;BOTOL;49.500;55.000;0;;;
8993002010288;;BODY SCRUB SCARLET UNGU;LULUR;SCARLET;4;PCS;50.000;55.000;0;;;
8993002010301;;SAMPO SCARLET BIRU 250 ML;SAMPO;SCARLET;3;BOTOL;50.000;55.000;0;;;
8993002010318;;SCARLET BODY LOTION JOLLY 300ML;BODY LOTION;SCARLET;9;PCS;50.000;55.000;0;;;
8993002010325;;SCARLETT BODY WASH JOLLY 300 ML;BODY WASH;SCARLET;2;BOTOL;49.500;55.000;0;;;
8993002010332;;SCARLET BODY WASH FRESHY 300ML;SABUN CAIR;SCARLET;0;BOTOL;49.500;55.000;0;;;
8993002010349;;SCARLETT CHARMING BRIGHTENING SHOWER SCRUB;SABUN CAIR;SCARLET;3;BOTOL;53.000;58.000;0;;;
8993002010417;;SCARLETT BRIGHTENING SHOWER SCRUB  HAPPY;BODY WASH;SCARLET;0;BOTOL;49.000;55.000;0;;;
8993002010455;;BODY SERUM SCARLET HAPPY;BODY SERUM;SCARLET;1;BOTOL;49.000;55.000;0;;;
8993002010493;;BODY SERUM SCARLET JOLLY;BODY SERUM;SCARLET;0;BOTOL;49.000;55.000;0;;;
8993002010509;;BODY SERUM SCARLET CHARMING;BODY SERUM;SCARLET;0;BOTOL;49.000;55.000;0;;;
8993002010646;;SCARLETT BODY SCRUB JOLLY 250ML;LULUR;SCARLET;0;PCS;50.000;55.000;0;;;
8993002010653;;CONDITIONER SCARLET PINK;CONDITIONER;SCARLET;3;BOTOL;49.000;55.000;0;;;
8993002010875;;SCARLETT BRIGHTENING SHOWER SCRUB;BODY WASH;SCARLET;1;BOTOL;50.000;55.000;0;;;
8993002010882;;HAND N BODY SCARLETT LOVING;HAND&BODY LOTION;SCARLET;0;BOTOL;50.000;55.000;0;;;
8993002676767;;SCARLET BODY WASH MANGO 300ML;BODY WASH;SCARLET;-3;PCS;50.000;55.000;0;;;
8993002676781;;SCARLET BODY WASH CUCUMBER 300ML;BODY WASH;SCARLET;4;PCS;50.000;55.000;0;;;
8993002676798;;SCARLET BODY WASH POMEGRANTE 30ML;BODY WASH;SCARLET;5;PCS;49.500;55.000;0;;;
8993002676828;;SCARLET BODY LOTION IJO 300ML;BODY LOTION;SCARLET;1;PCS;50.000;55.000;0;;;
8993002676859;;HAND BODY SCARLETT ROMANSA;HAND&BODY LOTION;SCARLET;8;PCS;50.000;55.000;0;;;
8993002676897;;SCARLET FACIAL WASH BRIGHTENING 100ML;FACIAL WASH;SCARLET;-3;PCS;50.000;55.000;0;;;
8993002676903;;SCARLET BODY LOTION FRESHY 300ML;BODY LOTION;SCARLET;6;PCS;50.000;55.000;0;;;
8993002680009;;SCARLET BODY LOTION CHARMING 300ML;BODY LOTION;SCARLET;24;PCS;52.000;60.000;0;;;
8993002680030;;BODY SCRUB SCARLET ROMANSA;BODY SERUM;SCARLET;-3;PCS;53.000;60.000;0;;;
8993002680047;;HAND N BODY SCARLETT JOLLY;HAND&BODY LOTION;SCARLET;1;BOTOL;52.000;60.000;0;;;
8993002680061;;SCARLETT BODY LOTION HAPPY 300ML;HAND&BODY LOTION;SCARLET;8;BOTOL;52.500;60.000;0;;;
8993005112019;;JF DERMA MED;SABUN BATANG;JF;-6;PAK;11.000;15.000;0;;;
8993005112033;;SABUN JF SULFUR KULIT GATAL;SABUN BATANG;GELENIUM;9;PCS;12.500;16.000;0;;;
8993005116017;;JF DERMA PROTECT 90 GR;SABUN BATANG;JF;-2;PCS;9.000;14.000;0;;;
8993005116024;;SABUN JF ANTI ACNE 90G;SABUN BATANG;JF;1;PCS;11.300;15.500;0;;;
8993005116031;;SABUN JF ACNE PROTECT 90 GR;SABUN BATANG;JF;0;PCS;9.000;14.000;0;;;
8993005123015;;CALADINE LOTION 60ML;BEDAK GATAL;CALADINE;101;PCS;16.400;21.000;0;;;
8993005123022;;CALADINE LOTION 95ML;BEDAK GATAL;CALADINE;39;PCS;22.000;27.000;0;;;
8993005124012;;CALADINE POWDER IJO 60 GR;BEDAK TABUR;CALADINE;2;BOTOL;15.000;19.000;0;;;
8993005124029;;CALADINE POWDER ORIGINAL 100g;BEDAK GATAL;CALADINE;-6;PCS;15.000;25.000;0;;;
8993005201034;;CALADINE LOTION ALOE VERA 50ML;HAND&BODY LOTION;GELENIUM;4;BOTOL;15.000;20.000;0;;;
8993005202024;;CALADINE POWDER SOFT COMFORT 100GR;BEDAK ;CALADINE;5;BOTOL;12.500;19.000;0;;;
8993005202031;;CALADINE POWDER ACTIVE FRESH 100g;BEDAK GATAL;CALADINE;1;PCS;12.500;19.000;0;;;
8993005202055;;CALADINE POWDER SOFT COMFORT 60 GR;BEDAK ;CALADINE;1;BOTOL;10.000;14.000;0;;;
8993005202062;;CALADINE POWDER PINK 60 GR;BEDAK TABUR;CALADINE;6;BOTOL;10.000;14.000;0;;;
8993005202215;;CALADINE POWDER ADULT CARING;BEDAK GATAL;CALADINE;-2;BOTOL;12.500;18.000;0;;;
8993005212016;;BEDAK CALADINE BABY;BEDAK ;CALADINE;1;BOTOL;9.200;14.000;0;;;
8993005212023;;CALADINE BABY POWDER 55 GE;BEDAK ;CALADINE;0;BOTOL;9.500;13.000;0;;;
8993005600028;;LAXADINE SYR 60ML;OBAT;GELENIUM;-1;BOTOL;44.000;50.000;0;;;
8993005621016;;MYCORINE 5g;SALEP;GELENIUM;-1;PCS;20.000;23.000;0;;;
8993008100990;;SANMAG 120ML;OBAT;PT SANBE;-3;BOTOL;33.000;38.000;0;;;
8993008125047;;SANAFLU;OBAT;SANBE;15;PCS;2.500;3.500;0;;;
8993008235043;;POLDANMIG;OBAT;SANBE;-9;STRIP;3.200;5.000;0;;;
8993014522328;;PARCOK 75ml;MINYAK URUT;AIR MANCUR;7;BOTOL;16.000;22.000;0;;;
8993014730112;;MADURASA JERUK NIPIS SACHET;MADU;PT MADURASA;206;PCS;900;2.000;0;;;
8993014731317;;MADURASA ORIGINAL;MADU;MADU TJ;108;PCS;900;2.000;0;;;
8993034780036;;POLYCROL FORTE;OBAT;NICHOLAS;42;STRIP;6.100;10.000;0;;;
8993035123368;;ACNOL LOTION 10ML;OBAT JERAWAT;ACNOL;5;PCS;16.400;21.000;0;;;
8993041561604;;AYUDYA LULUR PENGANTIN GREEN TEA 300g;LULUR;AYUDYA;-1;PCS;16.000;20.000;0;;;
8993053121407;;PASEO 500 SHEET;TETES MATA;PASEO;260;PCS;9.900;12.000;0;;;
8993053131017;;TESSA TISSU PASEO 108 PLY;TISSU;TESSA;50;PCS;2.500;4.000;0;;;
8993058000929;;PUYER BINTANG TOEDJOE 16;OBAT;PT BINTANG TOEDJOE;94;BIJIAN;800;1.500;0;;;
8993058200107;;WAISAN SERBUK;OBAT;BINTANGTOEDJOE;-149;PCS;700;1.500;0;;;
8993058300401;;KOMIK RASA PEPPERMINT;OBAT;BINTANGTOEDJOE;60;PCS;1.500;2.500;0;;;
8993058300500;;KOMIK RASA JAHE;OBAT;BINTANGTOEDJOE;-87;PCS;1.500;2.500;0;;;
8993058300807;;KOMIK RASA JERUK NIPIS;OBAT;BINTANGTOEDJOE;3;PCS;1.500;2.500;0;;;
8993058301200;;KOMIK OBH;OBAT;BINTANGTOEDJOE;80;PCS;1.500;2.500;0;;;
8993058302900;;KOMIK KID;OBAT;BINTANGTOEDJOE;-36;PCS;1.100;2.500;0;;;
8993058303105;;KOMIX KIDS STRAWBERRY SASET;OBAT;BINTANGTOEDJOE;28;STRIP;1.100;2.500;0;;;
8993058304201;;BEJO JAHE MERAH;OBAT;PT BINTANG TOEDJOE;-54;PCS;2.300;3.500;0;;;
8993058304416;;KOMIX HERBAL 15ML ISI 4;OBAT;BINTANGTOEDJOE;51;BOTOL;2.500;5.000;0;;;
8993058304515;;KOMIX HERBAL RASA LEMON 15ML;OBAT;PT BINTANG TOEDJOE;-14;BOTOL;2.800;5.000;0;;;
8993058305208;;KOMIX HERBAL SASET ORIGINAL;OBAT;BINTANGTOEDJOE;40;PCS;2.500;5.000;0;;;
8993058500412;;SAKATONIK ABC RASA TUTTI FRUTTI;VITAMIN;KALBE;1;BOTOL;15.500;21.000;0;;;
8993079168011;;LANCAR ASI TABLET;OBAT;PT MECOSIN;-1;BOX;45.000;50.000;0;;;
8993079831526;;LASERIN DEWASA 30ML;OBAT;PT MECOSIN;84;BOTOL;7.000;10.000;0;;;
8993079831533;;LASERIN DEWASA SYRUP 60ML;OBAT;PT MECOSIN;-17;BOTOL;14.000;18.000;0;;;
8993079831557;;LASERIN MADU 60ML;OBAT;PT MECOSIN;2;BOTOL;13.500;18.500;0;;;
8993079831601;;LASERIN MADU ANAK 30ML;OBAT;PT MECOSIN;20;BOTOL;6.300;10.000;0;;;
8993079831762;;LASERIN MADU ANAK 100ML;OBAT;PT MECOSIN;-2;BOTOL;19.500;24.000;0;;;
8993079831830;;MECOVIT-D3;VITAMIN;PT MECOSIN;-4;STRIP;9.500;15.000;0;;;
8993099996472;;PAGODA SALEP 10 GR;SALEP;NO MEREK;33;PCS;7.000;10.000;0;;;
8993102140144;;FANBO COMPACT POWDER GOLD 5 22,5g;BEDAK PADAT;FANBO;20;PCS;18.000;23.000;0;;;
8993102140151;;FANBO COMPACT POWDER GOLD 5 22,5g;BEDAK PADAT;FANBO;1;PCS;18.000;23.000;0;;;
8993102684235;;FANBO EYE BROW PENCIL BLACK;PENSIL ALIS;FANBO;12;PCS;28.800;36.000;0;;;
8993102684242;;FANBO EYE BROW BROWN;PENSIL ALIS;FANBO;2;PCS;28.800;36.000;0;;;
8993113011051;;OBH COMBI BB 100ML;OBAT;COMBIPHAR;-7;PCS;17.000;21.000;0;;;
8993113021074;;PEDITOX 50ml;OBAT;NO MEREK;90;PCS;11.300;15.000;0;;;
8993113031059;;OBH COMBI PLUS 100ML;OBAT;COMBIPHAR;-16;PCS;22.000;26.000;0;;;
8993113032056;;OBH COMBI PLUS  60ML;OBAT;COMBIPHAR;76;PCS;16.000;21.000;0;;;
8993113042055;;OBH COMBI ANAK RASA STAWBEERY 60ML;OBAT;COMBIPHAR;85;BOTOL;17.000;21.000;0;;;
8993113044059;;OBH COMBI ANAK RASA JERUK 60ML;OBAT;COMBIPHAR;33;BOTOL;17.000;21.000;0;;;
8993113181051;;OB CAMBI ANTITUSIVE 60 ML;OBAT;COMBIPHAR;-19;BOTOL;16.000;20.000;0;;;
8993113185011;;COMBI ANAK BP STRAWBERRY 60 ML;OBAT;COMBIPHAR;-2;BOTOL;17.000;21.000;0;;;
8993113270052;;COMBI ANAK RASA APEL 60 ML;OBAT;COMBIPHAR;49;BOTOL;17.000;21.000;0;;;
8993113365055;;OBH COMBI HERBAL 60 ML;OBAT;COMBIPHAR;-7;BOTOL;16.000;20.000;0;;;
8993113572071;;SALEP DENOMIX 10 GR;SALEP;COMBIPHAR;11;PCS;12.500;17.000;0;;;
8993113604055;;SUCRALFATE SYR 100ML;OBAT;COMBIPHAR;100;BOTOL;11.500;18.000;0;;;
8993113605014;;SUCRALFAT TABLET 500MG;OBAT;COMBIPHAR;25;STRIP;4.500;10.000;0;;;
8993137005111;;SUN CREEN EMINA SUN BATTLE SPF 50;SUNCREEN;EMINA;0;BOTOL;40.000;45.000;0;;;
8993137005227;;LIP CREAM WARDA MATTE NO 26;LIPSTIK/LIPCREAM/LIPTIN/LIPBLAM;WARDAH;-4;PCS;52.200;58.000;0;;;
8993137005234;;LIP CREAM WARDAH  MATTE NO 27;LIPSTIK/LIPCREAM/LIPTIN/LIPBLAM;WARDAH;-1;PCS;51.000;58.000;0;;;
8993137005241;;LIP CREAM WARDAH MATTE NO 28;LIPSTIK/LIPCREAM/LIPTIN/LIPBLAM;WARDAH;0;PCS;52.200;58.000;0;;;
8993137006521;;SUNSCREEN WARDAH ACNE CALMING SPF 35;SUNCREEN;WARDAH;10;BOTOL;29.300;36.000;0;;;
8993137006538;;SUNSCREEN WARDAH ACNE CALMING SPF 35;SUNCREEN;WARDAH;1;BOTOL;30.000;35.000;0;;;
8993137008471;;FACE WASH KAHF ACNE N PORE SCRUB 100 ML;FACIAL FOAM;KAHF;1;BOTOL;30.000;37.000;0;;;
8993137008730;;ACNE PATCH EMINA;ALAT MAKE UP;EMINA;0;PAK;21.600;30.000;0;;;
8993137008815;;WARDAH ACNE FACIAL FOAM 100 ML;FACIAL FOAM;WARDAH;4;BOTOL;30.000;36.000;0;;;
8993137013154;;WARDAH LIP CREAM EXCLUSIVE NO 30;LIPSTIK/LIPCREAM/LIPTIN/LIPBLAM;WARDAH;1;BOTOL;52.200;58.000;0;;;
8993137016186;;EMINA AIRY UV GEL SPF 50 PINK;SUNCREEN;EMINA;1;BOTOL;28.500;35.000;0;;;
8993137016193;;EMINA AIRY UV GEL SPF 50 BIRU;SUNCREEN;EMINA;2;BOTOL;28.400;35.000;0;;;
8993137018852;;SUNSCREEN KAHF SPF 50;SUNCREEN;KAHF;3;BOTOL;34.000;40.000;0;;;
8993137025096;;KAHF ROLL ON PUTIH;DEODORAN;KAHF;3;BOTOL;19.600;25.000;0;;;
8993137572170;;WARDAH LIGHTENING DAY CREAM MANGKOK30 GR;PELEMBAB;WARDAH;1;PCS;41.000;46.000;0;;;
8993137572194;;WARDAH LIGHTENING NIGHT CREAM MANGKOK 30 GR;PELEMBAB;WARDAH;0;PCS;35.000;40.000;0;;;
8993137574525;;WARDAH EVERYDAY LUMINOUS FACE POWDER 01;BEDAK TABUR;WARDAH;3;PCS;36.500;42.000;0;;;
8993137574532;;WARDAH EVERYDAY LUMINOUS FACE POWDER 02;BEDAK TABUR;WARDAH;1;PCS;36.500;42.000;0;;;
8993137574549;;WARDAH EVERYDAY LUMINOUS FACE POWDER IVORY 30g;BEDAK TABUR;WARDAH;-1;PCS;35.000;40.000;0;;;
8993137574853;;EYELINER PENSIL WARDAH;EYELINER;WARDAH;-3;PCS;33.000;37.000;0;;;
8993137575201;;WARDAH EVERYDAY LUMINOUS LIQUID NO 02;FOUNDATION;WARDAH;10;BOTOL;37.500;43.000;0;;;
8993137575218;;WARDAH EVERYDAY LUMINOUS LIQUID FOUNDATION 03 35ml;FOUNDATION;WARDAH;2;PCS;34.500;40.000;0;;;
8993137575225;;WARDAH EVERYDAY LUMINOUS LIQUID FOUNDATION 01 35ml;FOUNDATION;WARDAH;-8;PCS;37.500;43.000;0;;;
8993137575898;;WARDAH LUMINOUS LIQUID FOUNDATION NATURAL 40ml;FOUNDATION;WARDAH;-3;PCS;37.500;43.000;0;;;
8993137576000;;WARDAH ACNEDERM PURE FOAMING CLEANSER  60ml;FACIAL FOAM;WARDAH;-10;PCS;19.500;25.000;0;;;
8993137576024;;WARDAH ACNEDERM DAY MOISTURIZER 40ml;CREAM WAJAH;WARDAH;0;PCS;29.500;33.000;0;;;
8993137576031;;ACNE SPOT TREATMENT GEL 15 ML;CREAM WAJAH;WARDAH;2;BOTOL;22.000;27.000;0;;;
8993137678445;;WARDAH LIGHTENING SERUM AMPOUL 5ml;SERUM WAJAH;WARDAH;4;PCS;9.200;13.000;0;;;
8993137678728;;WARDAH ACNEDERM FACE POWDER 20g;BEDAK TABUR;WARDAH;2;PCS;37.000;43.000;0;;;
8993137678773;;WARDAH EVERYDAY LUMINOUS FACE POWDER 04;BEDAK TABUR;WARDAH;-2;PCS;36.000;42.000;0;;;
8993137678858;;WARDAH EXCLUSIVE LIQUID FOUNDATION LIGHT BEIGE NO 01;FOUNDATION;WARDAH;0;BOTOL;68.000;73.000;0;;;
8993137678865;;WARDAH EXCLUSIVE LIQUID FOUNDATION SHEER PINK 02;FOUNDATION;WARDAH;1;BOTOL;68.000;74.000;0;;;
8993137678872;;WARDAH EXCLUSIVE LIQUID FOUNDATION 03;FOUNDATION;WARDAH;-1;PCS;68.000;74.000;0;;;
8993137678889;;WARDAH EXCLUSIVE LIQUID FOUNDATION 04 NATURAL;FOUNDATION;WARDAH;0;PCS;68.000;74.000;0;;;
8993137678902;;WARDAG EXCLUSIVE TWO WAY CAKE 01;BEDAK PADAT;WARDAH;0;PCS;74.500;80.000;0;;;
8993137678919;;WARDAH EXCLUSIVE TWO WAY CAKE LIGHT BEIGE NO 2;BEDAK ;WARDAH;0;PCS;74.500;80.000;0;;;
8993137679022;;WARDAH EXCLUSIVE TWO WAY CAKE SANDY BEIGE 12g;BEDAK PADAT;WARDAH;-2;PCS;73.000;80.000;0;;;
8993137679039;;WARDAH EXCLUSIVE TWO WAY CAKE NATURAL;BEDAK PADAT;WARDAH;0;PCS;74.500;80.000;0;;;
8993137679053;;REFIL WARDAH EXCLUSIVE N0 01;BEDAK PADAT;WARDAH;-1;PCS;49.500;55.000;0;;;
8993137679060;;REFIL WARDAH EXCLUSIVE N0 2;BEDAK PADAT;WARDAH;-1;PCS;49.500;55.000;0;;;
8993137679077;;REFIL WARDAH EXCLUSIVE NO 03;BEDAK PADAT;WARDAH;-1;PCS;49.500;55.000;0;;;
8993137679084;;WARDAH EXCLUSIVE TWO WAY CAKE REFILL NATURAL 12g;BEDAK PADAT;WARDAH;13;PCS;50.300;56.000;0;;;
8993137680011;;WARDAH BLUSH ON B;EYESHADOW/BLUSHON/CONTOUR/HIGHLITER;WARDAH;-2;PCS;30.000;40.000;0;;;
8993137680066;;WARDAH EYE SHADOW D;EYELINER;WARDAH;0;PCS;30.000;40.000;0;;;
8993137680110;;WARDAH EYE SHADOW I;EYESHADOW/BLUSHON/CONTOUR/HIGHLITER;WARDAH;-2;PCS;30.000;40.000;0;;;
8993137681452;;PENSIL ALIS WARDAH ITEM;PENSIL ALIS;WARDAH;1;PCS;33.500;38.000;0;;;
8993137681469;;WARDAH EYE BROW PENCIL BROWN;PENSIL ALIS;WARDAH;-5;PCS;33.000;38.000;0;;;
8993137684606;;TONER WARDAH CRYSTAL SECRET 125ML;TONER;WARDAH;2;BOTOL;65.000;72.000;0;;;
